County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check,all_predicted_hisco,prediction_count,prediction_details
"London (Parts Of Middlesex, ",Male,334,labourer tank work iron,1,1881,lab tank work iron,72000,83000,IRON WORKERS (UNDEFINED),"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown",complex,labourer tank work iron,general_labour,0.7489552531213387,False,acceptable_quality,[],False,,"[[99910, np.float32(0.5086221), 'Labourer']]",,,
"London (Parts Of Middlesex, ",Male,365,carriage spring maker coachmaker mkr,1,1881,carriage spring maker coach mkr,81300,81920,"COACH, CARRIAGE--MAKER",CoachBody Builder,complex,carriage spring maker coachmaker mkr,crafts_trades,0.8135283984951504,False,acceptable_quality,[],False,,"[[81920, np.float32(0.6603743), 'CoachBody Builder']]",,,
"London (Parts Of Middlesex, ",Male,405,master builder m boys,1,1881,master builder  m  boys,21230,95910,BUILDERS,"Housebuilder, General",,master builder m boys,building_construction,0.8754361847005074,False,acceptable_quality,[],False,,"[[95910, np.float32(0.4432138), 'Housebuilder, General']]",,,
"London (Parts Of Middlesex, ",Male,409,apprentice to carpenter and joiner,1,1881,apprentice to carpenter and joiner,95410,95420,"CARPENTER, JOINER",Construction Joiner,,apprentice to carpenter and joiner,building_construction,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[95410, np.float32(0.9843366), 'Carpenter, General']]","[[95410, np.float32(0.41655523), 'Carpenter, General']]; []",2.0,"[{'hisco': ""[[95410, np.float32(0.41655523), 'Carpenter, General']]"", 'split_index': 0, 'occupation': 'apprentice to carpenter'}, {'hisco': '[]', 'split_index': 1, 'occupation': 'joiner'}]"
"London (Parts Of Middlesex, ",Male,421,house decr employing men,1,1881,house decr employing  men,93120,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,house decr employing men,other,0.8891818977568478,False,acceptable_quality,[],False,,[],,,
"London (Parts Of Middlesex, ",Male,438,chair couch manufr,1,1881,chair  couch manufr,81190,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,chair couch manufr,other,0.6888006226292116,True,modification_poor_result,['manufr'],False,chair couch manufr,"[[81190, np.float32(0.7093377), 'Other Cabinetmakers']]",,,
"London (Parts Of Middlesex, ",Male,458,cork cutter,1,1881,cork cutter n d,63290,63290,"CORK, BARK-- CUTTER, WORKER",Other Forestry Workers,,cork cutter n d,other,0.54,True,unchanged_with_some_invalid_words,"['n', 'd']",False,cork cutter n d,[],,,
"London (Parts Of Middlesex, ",Male,458,underclothing cutter dressmaker,1,1881,underclothing cutter dressmakr,63290,63290,"CORK, BARK-- CUTTER, WORKER",Other Forestry Workers,moderate,underclothing cutter dressmakr,other,0.54,True,unchanged_with_some_invalid_words,['dressmakr'],False,underclothing cutter dressmakr,"[[79590, np.float32(0.77098656), 'Other Sewers and Embroiderers']]",,,
"London (Parts Of Middlesex, ",Male,464,labourer brick layer,1,1881,labourer brick layer,89300,89242,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Moulder (Hand or Machine),moderate,labourer brick layer,general_labour,0.9,False,acceptable_quality,[],False,,"[[99910, np.float32(0.77049035), 'Labourer']]",,,
"London (Parts Of Middlesex, ",Male,509,carpenter staircase handrail maker,1,1881,carpenter staircase  handrail maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,carpenter staircase handrail maker,building_construction,0.8923519673347664,False,acceptable_quality,[],False,,"[[99999, np.float32(0.29198322), 'Unspecified worktitle or several titles']]",,,
"London (Parts Of Middlesex, ",Male,509,matchmaker bryant m fusee,1,1881,match maker bryant m fusee,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,match maker bryant m fusee,other,0.54,True,unchanged_with_some_invalid_words,"['bryant', 'm']",False,match maker bryant m fusee,"[[31000, np.float32(0.22356614), 'Government Executive Official, Specialisation Unknown']]",,,
"London (Parts Of Middlesex, ",Male,509,rectifier parchment maker,1,1881,rectifier vinger maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,rectifier vinger maker,other,0.54,True,unchanged_with_some_invalid_words,['vinger'],False,rectifier vinger maker,"[[53210, np.float32(0.27570125), 'Waiter, General']]",,,
"London (Parts Of Middlesex, ",Male,512,apprentice brush maker,1,1881,apprentice brush tracer,94290,94230,BRUSH AND BROOM MAKERS,Brush Maker (Hand),,apprentice brush maker,manufacturing_other,0.7782836453414663,False,acceptable_quality,[],False,,"[[94230, np.float32(0.3079703), 'Brush Maker (Hand)'], [94290, np.float32(0.8001994), 'Other Basketry Weavers and Brush Makers']]",,,
"London (Parts Of Middlesex, ",Male,529,boy stationer employing girls,1,1881,stationer employing  girls   boy,41010,41030,STATIONERS (ALL ASSUMED RETAIL/LAW STATIONERS),Working Proprietor (Retail Trade),,boy stationer employing girls,retail_trade,0.8667325931319367,False,acceptable_quality,[],False,,"[[54090, np.float32(0.2742141), 'Other Maids and Related Housekeeping Service Workers']]",,,
"London (Parts Of Middlesex, ",Male,539,artists lithographer,1,1881,artists lithographer,92400,92415,LITHOGRAPHERS,Lithographer,,artists lithographer,other,0.9,False,acceptable_quality,[],False,,[],,,
"London (Parts Of Middlesex, ",Male,542,book binder,1,1881,book binder frade,92600,92625,BOOKBINDERS,Bookbinder (Hand or Machine),moderate,book binder,crafts_trades,0.8419739132815791,False,acceptable_quality,[],False,,"[[33110, np.float32(0.22294894), 'Bookkeeper, General'], [92625, np.float32(0.93318975), 'Bookbinder (Hand or Machine)']]",,,
"London (Parts Of Middlesex, ",Male,592,table maker out of work,1,1881,table maker out of work,75500,75530,HOSIERY MANUFACTURE,Knitting Machine Operator (Hosiery),,table maker out of work,other,0.9,False,acceptable_quality,[],False,,"[[53210, np.float32(0.37193933), 'Waiter, General'], [75135, np.float32(0.2272332), 'Fibre Carder']]",,,
"London (Parts Of Middlesex, ",Male,597,braid maker trimmings,1,1881,braid maker trimmings,79990,75922,TRIMMING MAKERS,Braid Maker (Hand or Machine),,braid maker trimmings,other,0.9,False,acceptable_quality,[],False,,"[[79990, np.float32(0.9283428), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
"London (Parts Of Middlesex, ",Male,651,hat maker hatter,1,1881,hat maker hatter,79330,41030,HATTERS,Working Proprietor (Retail Trade),moderate,hat maker hatter,clothing_footwear,0.9,False,acceptable_quality,[],False,,"[[79310, np.float32(0.9926247), 'Hat Maker, General']]",,,
"London (Parts Of Middlesex, ",Male,659,hat manufacture,1,1881,shirt manafacturer,79590,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,,hat manufacture,clothing_footwear,0.9231574337529496,False,acceptable_quality,[],False,,"[[21110, np.float32(0.46227598), 'General Manager'], [21220, np.float32(0.36101624), 'Production Manager (except Farm)']]",,,
"London (Parts Of Middlesex, ",Male,695,packer,1,1881,packer,77650,77790,CHOCOLATE COCOA MAKERS,"Other Tea, Coffee and Cocoa Preparers",simple,packer,other,0.9,False,acceptable_quality,[],False,,"[[77650, np.float32(0.28113464), 'Chocolate Maker'], [97152, np.float32(0.5270434), 'Packer, Hand or Machine']]",,,
"London (Parts Of Middlesex, ",Male,696,tea sampler,1,1881,tea sampler mcht,61220,62390,COFFEE TEA PLANTER GROWER,"Other Orchard, Vineyard and Related Tree and Shrub Crop Workers",moderate,tea sampler mcht,other,0.54,True,unchanged_with_some_invalid_words,['mcht'],False,tea sampler mcht,"[[61220, np.float32(0.30506882), 'Field Crop Farmer']]",,,
"London (Parts Of Middlesex, ",Male,707,tobacconist and letter carrier,1,1881,tobacconist and letter carrier,41010,41030,TOBACCONISTS,Working Proprietor (Retail Trade),,tobacconist and letter carrier,transport_communication,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[37030, np.float32(0.53492785), 'Postman'], [41030, np.float32(0.88168883), 'Working Proprietor (Retail Trade)']]","[[41030, np.float32(0.6612588), 'Working Proprietor (Retail Trade)']]; [[37030, np.float32(0.9726273), 'Postman']]",2.0,"[{'hisco': ""[[41030, np.float32(0.6612588), 'Working Proprietor (Retail Trade)']]"", 'split_index': 0, 'occupation': 'tobacconist'}, {'hisco': ""[[37030, np.float32(0.9726273), 'Postman']]"", 'split_index': 1, 'occupation': 'letter carrier'}]"
"London (Parts Of Middlesex, ",Male,718,potman waiter unemployed,1,1881,potman  waiter unempd,53220,53210,BOARDING LODGING HOUSE WAITERS (NON-RESIDENT),"Waiter, General",,potman waiter unempd,other,0.6899135925778249,True,modification_poor_result,['unempd'],False,potman waiter unempd,[],,,
"London (Parts Of Middlesex, ",Male,722,wine merchant wholesale,1,1881,wine merchant wholesale,41010,41025,WINE AND SPIRIT MERCHANTS,Working Proprietor (Wholesale or Retail Trade),moderate,wine merchant wholesale,food_drink,0.9,False,acceptable_quality,[],False,,"[[41025, np.float32(0.9563567), 'Working Proprietor (Wholesale or Retail Trade)']]",,,
"London (Parts Of Middlesex, ",Male,747,cartridge maker in r arsenal,1,1881,cartridge maker in r arsnl,92900,16120,FIGURE AND IMAGE MAKERS NOT EARTHENWARE,Sculptor,,cartridge maker in r arsnl,other,0.54,True,unchanged_with_some_invalid_words,"['r', 'arsnl']",False,cartridge maker in r arsnl,[],,,
"London (Parts Of Middlesex, ",Male,759,unemployed broker,1,1881,pawnbroker unemployed,49020,49020,PAWNBROKERS,Pawnbroker,,unemployed broker,unemployed_seeking,0.6820597380378599,False,acceptable_quality,[],False,,"[[31000, np.float32(0.22393109), 'Government Executive Official, Specialisation Unknown'], [44140, np.float32(0.8336634), 'Stock Broker']]",,,
"London (Parts Of Middlesex, ",Male,771,boy machinist messenger,1,1881,machinist boy messenger,83400,83410,MACHINISTS MACHINE WORKERS UNDEFINED,"MachineTool Operator, General",moderate,boy machinist messenger,metalwork_engineering,0.8849722999975022,False,acceptable_quality,[],False,,"[[37040, np.float32(0.95995784), 'Messenger']]",,,
"London (Parts Of Middlesex, ",Male,772,retired manager of braid trimming business,1,1881,retired manager of braid  trimming business,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,retired manager of braid trimming business,unemployed_seeking,0.8938043768230849,False,acceptable_quality,[],False,,"[[31000, np.float32(0.3110637), 'Government Executive Official, Specialisation Unknown'], [79990, np.float32(0.6643432), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
"London (Parts Of Middlesex, ",Male,775,pensioner attendant on gentleman,1,1881,pensioner  attendant on gentleman,99999,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,,pensioner attendant on gentleman,unemployed_seeking,0.8918758388891673,False,acceptable_quality,[],False,,"[[54090, np.float32(0.32964718), 'Other Maids and Related Housekeeping Service Workers'], [59940, np.float32(0.4560117), 'Nursing Aid']]",,,
"London (Parts Of Middlesex, ",Male,999,dressmaker,1,1881,mattressmaker,-1,0,,,simple,dressmaker,clothing_footwear,0.7421152369812369,False,acceptable_quality,[],False,,[],,,
"London (Parts Of Middlesex, ",Male,999,maartist,1,1881,maartist,-1,0,,,simple,maartist,other,0.27,True,unchanged_with_many_invalid_words,['maartist'],False,maartist,"[[16130, np.float32(0.4041926), 'Painter, Artist'], [17000, np.float32(0.25736865), 'Composer or Performing Artist, Specialisation Unknown']]",,,
"London (Parts Of Middlesex, ",Male,999,upholsterer,1,1881,uphlstr,-1,0,,,simple,upholsterer,crafts_trades,0.847329264660479,False,acceptable_quality,[],False,,[],,,
"London (Parts Of Middlesex, ",Unknown,409,joiner,1,1881,joiner,95410,95410,"CARPENTER, JOINER","Carpenter, General",,joiner,building_construction,0.9,False,acceptable_quality,[],False,,[],,,
Merionethshire,Male,543,bookseller,10,1881,bookseller,21194,21110,"PUBLISHERS, BOOKSELLERS AND LIBRARIANS (EXCEPT PUBLIC LIBRARIANS)",General Manager,simple,bookseller,other,0.9,False,acceptable_quality,[],False,,[],,,
Merionethshire,Male,181,agricultural labourer,3,1881,farm labourer domestic,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,agricultural labourer,agricultural,0.5325989677592268,False,acceptable_quality,[],False,,[],,,
Merionethshire,Male,178,farm servant shepherd,2,1881,farm servant shepherd,62430,62430,SHEPHERD,Sheep Farm Worker,,farm servant shepherd,agricultural,0.9,False,acceptable_quality,[],False,,"[[62430, np.float32(0.9964976), 'Sheep Farm Worker']]",,,
Merionethshire,Female,84,assistant housekeeper,1,1881,house keeper assistant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,assistant housekeeper,domestic_service,0.6745566454317306,False,acceptable_quality,[],False,,"[[54020, np.float32(0.717374), 'House Servant']]",,,
Merionethshire,Female,788,shop man wife,1,1881,shop man wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,shop man wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[83520, np.float32(0.5948374), 'Buffing and PolishingMachine Operator']]",,,
Merionethshire,Male,76,bachelor of arts teacher,1,1881,bachelor of arts teacher,17120,17140,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Instrumentalist,complex,bachelor of arts teacher,professional_clerical,0.9,False,acceptable_quality,[],False,,"[[13990, np.float32(0.76626503), 'Other Teachers']]",,,
Middlesex (Extra London),Female,697,retired grocer,11,1881,retired grocer,41010,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,retired grocer,unemployed_seeking,0.9,False,acceptable_quality,[],False,,"[[41030, np.float32(0.9497417), 'Working Proprietor (Retail Trade)']]",,,
Middlesex (Extra London),Male,181,field laborer,4,1881,field laborer,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,field laborer,other,0.9,False,acceptable_quality,[],False,,"[[99910, np.float32(0.8581345), 'Labourer']]",,,
Middlesex (Extra London),Female,84,domestic servant,3,1881,doc servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.6662129815280271,False,acceptable_quality,[],False,,"[[54020, np.float32(0.8265194), 'House Servant']]",,,
Middlesex (Extra London),Female,13,pt income,2,1881,pt income,58900,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY OFFICERS",Government Executive Officials Not Elsewhere Classified,,pt income,other,0.9,False,acceptable_quality,[],False,,"[[30000, np.float32(0.66648257), 'Clerical or Related Worker, Specialisation Unknown']]",,,
Middlesex (Extra London),Female,97,caretaker of house,2,1881,caretaker of house,55100,55190,"CARETAKER, OFFICE KEEPERS (NOT GOVERNMENT) - SCHOOL CLEANERS,CARETAKERS",Other Building Caretakers,,caretaker of house,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.24294761), 'Other Maids and Related Housekeeping Service Workers'], [55130, np.float32(0.93801606), 'Janitor']]",,,
Middlesex (Extra London),Male,697,unemployed tea trade,2,1881,tea trade unemployed,41010,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),,unemployed tea trade,unemployed_seeking,0.8496787601654118,False,acceptable_quality,[],False,,"[[61220, np.float32(0.889654), 'Field Crop Farmer']]",,,
Middlesex (Extra London),Female,2,postboy office draper,1,1881,post office  draper,37020,37020,OTHER POST OFFICE OFFICERS AND CLERKS,Mail Sorting Clerk,,postboy office draper,transport_communication,0.7610507486810524,False,acceptable_quality,[],False,,"[[37040, np.float32(0.38739038), 'Messenger']]",,,
Middlesex (Extra London),Female,772,housekeeper wife,1,1881,retired hotel keeper wife,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,housekeeper wife,family_dependent,0.5228318455727944,False,acceptable_quality,[],False,,"[[54020, np.float32(0.22630455), 'House Servant'], [54090, np.float32(0.24978276), 'Other Maids and Related Housekeeping Service Workers']]",,,
Middlesex (Extra London),Female,791,cotton brokers daughter,1,1881,retired cotton brokers daur,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,cotton brokers daughter,family_dependent,0.627886410023238,False,acceptable_quality,[],False,,"[[44140, np.float32(0.28477344), 'Stock Broker']]",,,
Middlesex (Extra London),Male,12,retired watch maker registrar of births and deaths,1,1881,retired watch maker registrar of births and deaths,31090,20210,POOR LAW SERVICE,Government Administrator,,retired watch maker registrar of births and deaths,unemployed_seeking,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,,"[[31000, np.float32(0.6047364), 'Government Executive Official, Specialisation Unknown'], [84220, np.float32(0.85506374), 'Watch and Clock Assembler']]","[[31000, np.float32(0.39757332), 'Government Executive Official, Specialisation Unknown'], [84220, np.float32(0.64040184), 'Watch and Clock Assembler']]; [[30000, np.float32(0.7436757), 'Clerical or Related Worker, Specialisation Unknown']]",2.0,"[{'hisco': ""[[31000, np.float32(0.39757332), 'Government Executive Official, Specialisation Unknown'], [84220, np.float32(0.64040184), 'Watch and Clock Assembler']]"", 'split_index': 0, 'occupation': 'watch maker registrar of births'}, {'hisco': ""[[30000, np.float32(0.7436757), 'Clerical or Related Worker, Specialisation Unknown']]"", 'split_index': 1, 'occupation': 'deaths'}]"
